STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,sex,Sex,age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag),LAST UPDATE
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,NO,Norway,2021,,7.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,NO,Norway,2022,,6.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,NO,Norway,2023,,6.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PL,Poland,2009,,14.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PL,Poland,2010,,14.9,,b,break in time series,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PL,Poland,2011,,15.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PL,Poland,2012,,15.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PL,Poland,2013,,16.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PL,Poland,2014,,15.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PL,Poland,2015,,14.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PL,Poland,2016,,14.0,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PL,Poland,2017,,13.0,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PL,Poland,2018,,12.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PL,Poland,2019,,11.4,,b,break in time series,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PL,Poland,2020,,12.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PL,Poland,2021,,13.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PL,Poland,2022,,10.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PL,Poland,2023,,9.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PT,Portugal,2009,,12.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PT,Portugal,2010,,13.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PT,Portugal,2011,,13.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PT,Portugal,2012,,15.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PT,Portugal,2013,,16.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PT,Portugal,2014,,14.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PT,Portugal,2015,,13.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PT,Portugal,2016,,12.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PT,Portugal,2017,,10.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PT,Portugal,2018,,9.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PT,Portugal,2019,,9.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PT,Portugal,2020,,11.0,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PT,Portugal,2021,,9.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PT,Portugal,2022,,8.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PT,Portugal,2023,,8.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RO,Romania,2009,,17.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RO,Romania,2010,,24.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RO,Romania,2011,,24.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RO,Romania,2012,,24.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RO,Romania,2013,,24.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RO,Romania,2014,,24.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RO,Romania,2015,,25.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RO,Romania,2016,,24.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RO,Romania,2017,,22.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RO,Romania,2018,,21.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RO,Romania,2019,,20.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RO,Romania,2020,,20.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RO,Romania,2021,,20.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RO,Romania,2022,,19.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RO,Romania,2023,,19.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RS,Serbia,2010,,29.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RS,Serbia,2011,,30.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RS,Serbia,2012,,30.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RS,Serbia,2013,,29.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RS,Serbia,2014,,26.0,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RS,Serbia,2015,,25.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RS,Serbia,2016,,22.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RS,Serbia,2017,,22.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RS,Serbia,2018,,20.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RS,Serbia,2019,,19.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RS,Serbia,2020,,20.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RS,Serbia,2021,,18.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RS,Serbia,2022,,15.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RS,Serbia,2023,,15.3,,b,break in time series,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SE,Sweden,2009,,9.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SE,Sweden,2010,,7.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SE,Sweden,2011,,7.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SE,Sweden,2012,,7.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SE,Sweden,2013,,7.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SE,Sweden,2014,,7.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SE,Sweden,2015,,7.0,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SE,Sweden,2016,,6.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SE,Sweden,2017,,6.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SE,Sweden,2018,,6.5,,b,break in time series,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SE,Sweden,2019,,5.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SE,Sweden,2020,,6.9,,,,02/05/24 23:00:00
